0.510638,0.521327,0.686099,1
0.161702,0.616114,0.573991,0
0.757447,0.559242,0.600897,1
0.102128,0.658768,0.578475,0
0.591489,0.526066,0.64574,1
0.0851064,0.601896,0.573991,0
0.625532,0.492891,0.641256,1
0.357447,0.530806,0.569507,0
0.442553,0.549763,0.623318,1
0.889362,0.554502,0.587444,0
0.608511,0.563981,0.609865,1
0.582979,0.540284,0.632287,0
0.557447,0.559242,0.632287,1
0.995745,0.601896,0.569507,0
0.425532,0.540284,0.67713,1
0.706383,0.601896,0.623318,0
0.476596,0.540284,0.623318,1
0.761702,0.635071,0.457399,0
0.395745,0.56872,0.61435,1
0.782979,0.587678,0.565022,0
0.72766,0.559242,0.600897,1
0.880851,0.601896,0.569507,0
0.47234,0.535545,0.690583,1
0.289362,0.616114,0.668161,0
0.421277,0.450237,0.784753,1
0.106383,0.578199,0.560538,0
0.651064,0.473934,0.721973,1
0.995745,0.601896,0.573991,0
0.540426,0.540284,0.668161,1
0.27234,0.672986,0.542601,0
0.706383,0.535545,0.713004,1
0.357447,0.516588,0.650224,0
0.553191,0.549763,0.632287,1
0.434043,0.402844,0.627803,0
0.668085,0.540284,0.609865,1
0.8,0.611374,0.55157,0
0.67234,0.516588,0.699552,1
0.855319,0.57346,0.618834,0
0.67234,0.526066,0.609865,1
0.417021,0.42654,0.843049,0
0.497872,0.521327,0.686099,1
0.0723404,0.597156,0.569507,0
0.485106,0.554502,0.659193,1
0.0680851,0.606635,0.573991,0
0.429787,0.535545,0.70852,1
0.110638,0.587678,0.596413,0
0.73617,0.483412,0.721973,1
0.493617,0.606635,0.560538,0
0.548936,0.540284,0.632287,1
0.238298,0.606635,0.569507,0
0.353191,0.540284,0.659193,1
0.455319,0.625592,0.565022,0
0.374468,0.511848,0.717489,1
0.191489,0.530806,0.641256,0
0.455319,0.554502,0.636771,1
0.131915,0.620853,0.569507,0
0.748936,0.521327,0.681614,1
0.497872,0.469194,0.618834,0
0.73617,0.516588,0.721973,1
0.689362,0.545024,0.609865,0
0.817021,0.587678,0.654709,1
0.761702,0.635071,0.560538,0
0.246809,0.582938,0.623318,1
0.268085,0.559242,0.632287,0
0.634043,0.530806,0.632287,1
0.991489,0.597156,0.573991,0
0.634043,0.469194,0.744395,1
0.987234,0.587678,0.565022,0
0.53617,0.592417,0.668161,1
0.617021,0.611374,0.587444,0
0.544681,0.516588,0.668161,1
0.719149,0.345972,0.650224,0
0.770213,0.540284,0.641256,1
0.53617,0.601896,0.569507,0
0.221277,0.549763,0.654709,1
0.991489,0.592417,0.573991,0
0.497872,0.587678,0.605381,1
0.52766,0.578199,0.58296,0
0.685106,0.540284,0.641256,1
0.774468,0.526066,0.565022,0
0.561702,0.559242,0.618834,1
0.421277,0.578199,0.587444,0
0.574468,0.50237,0.61435,1
0.331915,0.601896,0.578475,0
0.608511,0.578199,0.623318,1
0.123404,0.597156,0.565022,0
0.425532,0.521327,0.690583,1
0.119149,0.606635,0.573991,0
0.548936,0.50237,0.64574,1
0.723404,0.540284,0.609865,0
0.553191,0.526066,0.632287,1
0.187234,0.592417,0.569507,0
0.582979,0.597156,0.654709,1
0.719149,0.554502,0.61435,0
0.638298,0.516588,0.717489,1
0.370213,0.64455,0.565022,0
0.587234,0.507109,0.67713,1
0.153191,0.592417,0.569507,0
0.353191,0.530806,0.67713,1
0.638298,0.668246,0.520179,0
0.655319,0.535545,0.699552,1
0.102128,0.592417,0.587444,0
0.765957,0.601896,0.609865,1
0.565957,0.606635,0.565022,0
0.493617,0.540284,0.659193,1
0.52766,0.57346,0.573991,0
0.429787,0.630332,0.591928,1
0.148936,0.601896,0.58296,0
0.693617,0.445498,0.7713,1
0.234043,0.668246,0.533632,0
0.502128,0.50237,0.713004,1
0.140426,0.616114,0.569507,0
0.812766,0.511848,0.686099,1
0.587234,0.592417,0.556054,0
0.365957,0.559242,0.627803,1
0.782979,0.601896,0.573991,0
0.485106,0.516588,0.699552,1
0.570213,0.57346,0.573991,0
0.587234,0.526066,0.663677,1
0.880851,0.587678,0.587444,0
0.714894,0.440758,0.695067,1
0.093617,0.620853,0.565022,0
0.689362,0.478673,0.659193,1
0.982979,0.616114,0.573991,0
0.425532,0.535545,0.641256,1
0.140426,0.582938,0.560538,0
0.412766,0.511848,0.663677,1
0.391489,0.563981,0.600897,0
0.6,0.540284,0.663677,1
0.548936,0.530806,0.636771,0
0.612766,0.526066,0.686099,1
0.961702,0.601896,0.578475,0
0.570213,0.57346,0.632287,1
0.582979,0.63981,0.560538,0
0.765957,0.521327,0.654709,1
0.0765957,0.597156,0.578475,0
0.489362,0.578199,0.627803,1
0.842553,0.620853,0.569507,0
0.323404,0.535545,0.668161,1
0.817021,0.63981,0.547085,0
0.719149,0.50237,0.713004,1
0.0765957,0.601896,0.569507,0
0.646809,0.526066,0.668161,1
0.995745,0.601896,0.573991,0
0.714894,0.521327,0.668161,1
0.421277,0.601896,0.61435,0
0.574468,0.540284,0.668161,1
0.659574,0.393365,0.730942,0
0.8,0.592417,0.668161,1
0.582979,0.587678,0.565022,0
0.395745,0.635071,0.67713,1
0.140426,0.611374,0.55157,0
0.446809,0.582938,0.681614,1
0.382979,0.535545,0.547085,0
0.655319,0.57346,0.618834,1
0.889362,0.43128,0.609865,0
0.629787,0.450237,0.775785,1
0.646809,0.63981,0.542601,0
0.723404,0.459716,0.690583,1
0.995745,0.601896,0.569507,0
0.582979,0.530806,0.650224,1
0.880851,0.592417,0.569507,0
0.582979,0.545024,0.654709,1
0.723404,0.625592,0.542601,0
0.33617,0.559242,0.668161,1
0.148936,0.606635,0.565022,0
0.523404,0.540284,0.668161,1
0.382979,0.50237,0.565022,0
0.612766,0.582938,0.699552,1
0.706383,0.592417,0.565022,0
0.280851,0.56872,0.636771,1
0.66383,0.578199,0.58296,0
0.846809,0.57346,0.591928,1
0.987234,0.582938,0.569507,0
0.638298,0.545024,0.64574,1
0.195745,0.592417,0.569507,0
0.47234,0.516588,0.686099,1
0.340426,0.540284,0.591928,0
0.689362,0.559242,0.618834,1
0.395745,0.63981,0.547085,0
0.565957,0.578199,0.61435,1
0.944681,0.587678,0.573991,0
0.217021,0.601896,0.695067,1
0.27234,0.587678,0.717489,0
0.187234,0.601896,0.641256,1
0.570213,0.7109,0.529148,0
0.612766,0.56872,0.650224,1
0.331915,0.578199,0.609865,0
0.710638,0.57346,0.668161,1
0.102128,0.592417,0.591928,0
0.719149,0.545024,0.659193,1
0.391489,0.469194,0.686099,0
0.731915,0.582938,0.672646,1
0.153191,0.597156,0.573991,0
0.638298,0.507109,0.636771,1
0.914894,0.63981,0.533632,0
0.502128,0.50237,0.726457,1
0.417021,0.563981,0.636771,0
0.693617,0.549763,0.627803,1
0.770213,0.563981,0.591928,0
0.706383,0.540284,0.650224,1
0.66383,0.260664,0.766816,0
0.246809,0.57346,0.618834,1
0.991489,0.592417,0.569507,0
0.531915,0.535545,0.690583,1
0.851064,0.341232,0.623318,0
0.757447,0.616114,0.547085,1
0.246809,0.63981,0.569507,0
0.753191,0.521327,0.681614,1
0.348936,0.540284,0.609865,0
0.774468,0.530806,0.668161,1
0.217021,0.611374,0.569507,0
0.702128,0.450237,0.70852,1
0.26383,0.616114,0.569507,0
0.812766,0.554502,0.659193,1
0.685106,0.630332,0.542601,0
0.540426,0.535545,0.654709,1
0.357447,0.625592,0.556054,0
0.480851,0.521327,0.686099,1
0.646809,0.616114,0.569507,0
0.629787,0.540284,0.654709,1
0.165957,0.611374,0.560538,0
0.548936,0.483412,0.654709,1
0.617021,0.454976,0.560538,0
0.689362,0.488152,0.717489,1
0.229787,0.549763,0.600897,0
0.676596,0.521327,0.730942,1
0.370213,0.578199,0.573991,0
0.693617,0.535545,0.70852,1
0.0723404,0.601896,0.569507,0
0.540426,0.530806,0.690583,1
0.697872,0.706161,0.524664,0
0.531915,0.611374,0.663677,1
0.817021,0.559242,0.591928,0
0.459574,0.56872,0.650224,1
0.148936,0.611374,0.547085,0
0.582979,0.43128,0.721973,1
0.119149,0.592417,0.58296,0
0.455319,0.511848,0.659193,1
0.493617,0.654028,0.542601,0
0.404255,0.57346,0.64574,1
0.0851064,0.597156,0.565022,0
0.544681,0.530806,0.67713,1
0.26383,0.578199,0.515695,0
0.523404,0.540284,0.748879,1
0.0723404,0.611374,0.573991,0
0.565957,0.554502,0.609865,1
0.421277,0.540284,0.55157,0
0.421277,0.511848,0.672646,1
0.170213,0.616114,0.573991,0
0.476596,0.563981,0.61435,1
0.4,0.521327,0.632287,0
0.714894,0.597156,0.618834,1
0.587234,0.578199,0.565022,0
0.702128,0.597156,0.654709,1
0.259574,0.616114,0.565022,0
0.412766,0.49763,0.699552,1
0.995745,0.601896,0.569507,0
0.587234,0.540284,0.627803,1
0.778723,0.57346,0.600897,0
0.365957,0.57346,0.587444,1
0.365957,0.611374,0.627803,0
0.519149,0.511848,0.686099,1
0.608511,0.601896,0.556054,0
0.668085,0.578199,0.650224,1
0.446809,0.601896,0.573991,0
0.52766,0.530806,0.672646,1
0.565957,0.625592,0.55157,0
0.651064,0.535545,0.632287,1
0.12766,0.601896,0.569507,0
0.540426,0.563981,0.713004,1
0.995745,0.601896,0.569507,0
0.46383,0.578199,0.668161,1
0.123404,0.582938,0.587444,0
0.655319,0.56872,0.699552,1
0.429787,0.63981,0.556054,0
0.548936,0.521327,0.681614,1
0.514894,0.521327,0.67713,0
0.225532,0.578199,0.650224,1
0.251064,0.658768,0.533632,0
0.451064,0.521327,0.641256,1
0.748936,0.592417,0.578475,0
0.365957,0.56872,0.636771,1
0.0808511,0.601896,0.560538,0
0.829787,0.507109,0.690583,1
0.391489,0.630332,0.569507,0
0.348936,0.606635,0.632287,1
0.834043,0.42654,0.632287,0
0.497872,0.526066,0.699552,1
0.225532,0.658768,0.565022,0
0.357447,0.597156,0.623318,1
0.268085,0.535545,0.61435,0
0.804255,0.563981,0.600897,1
0.165957,0.611374,0.560538,0
0.578723,0.488152,0.668161,1
0.408511,0.587678,0.609865,0
0.748936,0.592417,0.569507,1
0.561702,0.606635,0.565022,0
0.404255,0.516588,0.672646,1
0.880851,0.559242,0.587444,0
0.6,0.535545,0.695067,1
0.697872,0.578199,0.596413,0
0.47234,0.540284,0.632287,1
0.689362,0.611374,0.55157,0
0.574468,0.540284,0.636771,1
0.906383,0.625592,0.547085,0
0.451064,0.535545,0.668161,1
0.846809,0.587678,0.591928,0
0.365957,0.540284,0.623318,1
0.148936,0.63981,0.565022,0
0.570213,0.545024,0.609865,1
0.731915,0.545024,0.573991,0
0.676596,0.57346,0.632287,1
0.314894,0.606635,0.587444,0
0.723404,0.49763,0.704036,1
0.289362,0.663507,0.524664,0
0.553191,0.559242,0.663677,1
0.497872,0.601896,0.560538,0
0.825532,0.507109,0.64574,1
0.659574,0.43128,0.70852,0
0.66383,0.511848,0.64574,1
0.502128,0.592417,0.560538,0
0.680851,0.507109,0.636771,1
0.33617,0.616114,0.569507,0
0.587234,0.601896,0.623318,1
0.497872,0.549763,0.623318,0
0.570213,0.563981,0.650224,1
0.238298,0.587678,0.560538,0
0.629787,0.530806,0.704036,1
0.987234,0.601896,0.569507,0
0.276596,0.559242,0.627803,1
0.455319,0.64455,0.58296,0
0.744681,0.49763,0.672646,1
0.53617,0.682464,0.421525,0
0.617021,0.50237,0.663677,1
0.8,0.473934,0.668161,0
0.459574,0.592417,0.654709,1
0.553191,0.50237,0.668161,0
0.574468,0.478673,0.73991,1
0.782979,0.587678,0.591928,0
0.33617,0.540284,0.618834,1
0.910638,0.616114,0.573991,0
0.408511,0.545024,0.636771,1
0.370213,0.56872,0.533632,0
0.86383,0.540284,0.609865,1
0.331915,0.597156,0.717489,0
0.744681,0.592417,0.632287,1
0.595745,0.582938,0.569507,0
0.497872,0.554502,0.61435,1
0.195745,0.545024,0.632287,0
0.310638,0.578199,0.623318,1
0.991489,0.601896,0.569507,0
0.408511,0.559242,0.609865,1
0.370213,0.606635,0.565022,0
0.740426,0.57346,0.654709,1
0.13617,0.592417,0.587444,0
0.719149,0.50237,0.627803,1
0.404255,0.492891,0.659193,0
0.723404,0.50237,0.67713,1
0.723404,0.545024,0.654709,0
0.434043,0.554502,0.699552,1
0.706383,0.611374,0.55157,0
0.502128,0.50237,0.681614,1
0.991489,0.592417,0.569507,0
0.66383,0.459716,0.753363,1
0.225532,0.701422,0.533632,0
0.502128,0.507109,0.681614,1
0.753191,0.620853,0.58296,0
0.246809,0.592417,0.64574,1
0.506383,0.620853,0.569507,0
0.531915,0.469194,0.757848,1
0.0680851,0.606635,0.573991,0
0.617021,0.49763,0.699552,1
0.212766,0.606635,0.573991,0
0.476596,0.511848,0.659193,1
0.246809,0.56872,0.533632,0
0.548936,0.63981,0.641256,1
0.331915,0.545024,0.636771,0
0.27234,0.50237,0.762332,1
0.774468,0.597156,0.686099,0
0.689362,0.521327,0.690583,1
0.0680851,0.606635,0.573991,0
0.497872,0.535545,0.663677,1
0.178723,0.601896,0.591928,0
0.706383,0.492891,0.650224,1
0.919149,0.582938,0.578475,0
0.510638,0.50237,0.695067,1
0.931915,0.606635,0.565022,0
0.404255,0.56872,0.623318,1
0.242553,0.625592,0.560538,0
0.604255,0.578199,0.605381,1
0.27234,0.592417,0.587444,0
0.544681,0.50237,0.717489,1
0.170213,0.597156,0.573991,0
0.519149,0.559242,0.600897,1
0.093617,0.611374,0.596413,0
0.276596,0.516588,0.609865,1
0.761702,0.57346,0.632287,0
0.642553,0.516588,0.686099,1
0.557447,0.630332,0.58296,0
0.706383,0.511848,0.695067,1
0.297872,0.592417,0.587444,0
0.910638,0.587678,0.627803,1
0.182979,0.57346,0.569507,0
0.421277,0.492891,0.681614,1
